"zip","TotalPop","MedianHHInc","PerCapitaHHInc","MaleOver65","FemaleOver65","PercentOver65","Rural","Urban","PercentWhite","PercentBlack","PercentHispanic","amount","AmountRep","AmountDem","AmountRCand","AmountDCand","AmountRComm","AmountDComm","rep","dem","meanrep","meandem","X_merge1","StCtyFIPS","StDMACode","X_merge2","DMACode","State","StFIPS","DMAName","Keep_L10","Keep_15S","Keep_25S","X_merge3","Market","TotDem","TotRep","TotAds","Negative","Positive","Personal","Policy","MeanDem","MeanRep","X_merge4","Bush_00_sum","Total_00_sum","Bush04_sum","Total04_sum","repvote00","repvote04","diff","PollsterEverComp","PollsterSeptComp","PollsterComp","SeptNotComp","NonComp","Pop","Cont","RCont","DCont","Inc","Ads","AdsSqrd","RAds","DAds","RDAds","RAdsSqrd","DAdsSqrd","RepubVote","TotVote","RepubShare","RepubTown","DemTown","CDF","CDF2","density","Zip_Number","Pop_Tot","per_hsgrads","per_collegegrads","geoid","geoid2","geodisplaylabel","perinstate","peroutofstate","MergeCommuting","Treatment1","StFIPS1","StFIPS2","StFIPS3","StFIPS4","StFIPS5","StFIPS6","StFIPS7","StFIPS8","StFIPS9","StFIPS10","StFIPS11","StFIPS12","StFIPS13","StFIPS14","StFIPS15","StFIPS16","StFIPS17","StFIPS18","StFIPS19","StFIPS20","StFIPS21","StFIPS22","StFIPS23","StFIPS24","StFIPS25","StFIPS26","StFIPS27","StFIPS28","StFIPS29","StFIPS30","StFIPS31","StFIPS32","StFIPS33","StFIPS34","StFIPS35","StFIPS36","StFIPS37","StFIPS38","StFIPS39","StFIPS40","StFIPS41","StFIPS42","StFIPS43","StFIPS44","StFIPS45","StFIPS46","StFIPS47","StFIPS48","StFIPS49","StFIPS50","StFIPS51","StFIPS52","StFIPS53","StFIPS54","StFIPS55","StFIPS56","state","Overlap","PerCapitaGiving","PerCapitaGivingThous","PercentVoted","lnperout","CanCommute","logDollars","PropScore1","MeanTreatment"
"92227",23419,31694,13257,1029,1228,0.096374735,0,1,0.5393057,0.020069174,0.72851104,29752,27552,2200,21251,2200,6301,0,40,40,0.925,0.075,"matched (3)","06025",6771,"matched (3)",771,"California          ",6,"Yuma-El Centro         ",1,1,1,"matched (3)","Yuma-El Centro ",6,11,17,0.705882352941176,0.294117647058824,0.352941176470588,0.647058823529412,0.352941176470588,0.647058823529412,"matched (3)",10961,25842,15890,34274,42.4154477207646,46.3616735718037,3.94622585103905,0,0,0,1,1,23.419,29.752,27.552,2.2,31.694,0.017,0.00028900002,0.011,0.006,6.6e-05,0.000121,3.6e-05,15890,34274,0.46361673,0,1,0.89319944,0.31722873,21.2638889424032,"92227",13155,56.5184340554922,10.3610794374762,"8600000US92227",92227,"ZCTA5 92227",100,0,"matched (3)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",2,1270.4214,1.2704215,0.0014635125,0,0,3.39293,0.7286677,0.017218543
"94005",3600,65658,36983,145,171,0.08777778,0,1,0.7391667,0.0016666667,0.14777778,14000,0,14000,0,13500,0,500,18,18,0,1,"matched (3)","06081",6807,"matched (3)",807,"California          ",6,"San Francisco          ",1,1,1,"matched (3)","San Francisco  ",4,2,6,1,0,0.166666666666667,0.833333333333333,0.666666666666667,0.333333333333333,"matched (3)",625593,2119448,776972,2697018,29.516789277208,28.8085581927892,-0.708231084418809,0,0,0,1,1,3.6,14,0,14,65.658,0.006,3.6e-05,0.002,0.004,8.000001e-06,4.0000004e-06,1.6000002e-05,776972,2697018,0.28808558,0,1,0.82898825,0.93362993,680.967263993427,"94005",2759,90.5400507430228,39.579557810801,"8600000US94005",94005,"ZCTA5 94005",100,0,"matched (3)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",1,3888.889,3.8888888,0.7491717,0,0,2.6391287,0.6664825,0.017218543
"92111",47011,42774,20373,2501,3510,0.12786369,0,1,0.5955415,0.056199614,0.2218417,43539,28568,14971,22050,14321,6518,650,75,75,0.45333335,0.5466667,"matched (3)","06073",6825,"matched (3)",825,"California          ",6,"San Diego              ",1,1,1,"matched (3)","San Diego      ",1,297,298,0.996644295302013,0.00335570469798658,0.501677852348993,0.498322147651007,0.00335570469798658,0.996644295302013,"matched (3)",392913,798115,596033,1134848,49.2301234784461,52.5209543480713,3.29083086962519,0,0,0,1,1,47.011,43.539,28.568,14.971,42.774,0.298,0.08880401,0.297,0.001,0.000297,0.088208996,1.0000001e-06,596033,1134848,0.52520955,1,0,0.9207092,0.6901639,5605.18679329103,"92111",31162,79.0995443167961,25.9225980360696,"8600000US92111",92111,"ZCTA5 92111",99.8,0.2,"matched (3)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",1,926.1449,0.92614496,0.024140052,0.18232156,0,3.77368,0.64657795,0.017218543
"92336",54879,55340,15860,830,1289,0.03861222,0,1,0.43291605,0.14060023,0.51196265,6414,1250,5164,1000,4614,250,550,22,22,0.13636364,0.8636364,"matched (3)","06071",6803,"matched (3)",803,"California          ",6,"Los Angeles            ",1,1,1,"matched (3)","Los Angeles    ",5,442,447,1,0,0.494407158836689,0.505592841163311,0.0111856823266219,0.988814317673378,"matched (3)",1699711,4180231,2313185,5154439,40.660695545294,44.8775317740689,4.21683622877489,0,0,0,1,1,54.879,6.414,1.25,5.164,55.34,0.447,0.199809,0.442,0.005,0.00221,0.195364,2.5e-05,2313185,5154439,0.44877532,0,1,0.7453142,0.8701057,2755.91058877103,"92336",28965,69.8291040911445,13.2642844812705,"8600000US92336",92336,"ZCTA5 92336",99.3,0.7,"matched (3)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",1,116.875305,0.116875306,0.0939237,0.53062826,0,1.858639,0.69769424,0.017218543
"93517",836,36281,20132,34,38,0.086124405,1,0,0.71889955,0,0.2799043,200,0,200,0,200,0,0,1,1,0,1,"matched (3)","06051",6811,"matched (3)",811,"California          ",6,"Reno                   ",1,1,1,"matched (3)","Reno           ",8638,7498,16136,0.700979176995538,0.299020823004462,0.290096678235002,0.709903321764997,0.535324739712444,0.464675260287556,"matched (3)",45755,77730,63936,103853,58.8640164672585,61.5639413401635,2.69992487290504,0,0,0,1,1,0.836,0.2,0,0.2,36.281,16.136,260.37048,7.498,8.638,64.76772,56.220005,74.615036,63936,103853,0.6156394,1,0,0.3776455,0.49605834,1.56124933344392,"93517",619,77.3828756058158,21.1631663974152,"8600000US93517",93517,"ZCTA5 93517",100,0,"matched (3)",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",1,239.23444,0.23923445,0.12422608,0,0,-1.6044503,0.643776,0.017218543
"92887",21014,103926,41879,400,583,0.04677834,0,1,0.76396686,0.015227944,0.08394404,45072,32572,12500,25352,11950,7220,550,81,81,0.7777778,0.22222222,"matched (3)","06059",6803,"matched (3)",803,"California          ",6,"Los Angeles            ",1,1,1,"matched (3)","Los Angeles    ",5,442,447,1,0,0.494407158836689,0.505592841163311,0.0111856823266219,0.988814317673378,"matched (3)",1699711,4180231,2313185,5154439,40.660695545294,44.8775317740689,4.21683622877489,0,0,0,1,1,21.014,45.072,32.572,12.5,103.926,0.447,0.199809,0.442,0.005,0.00221,0.195364,2.5e-05,2313185,5154439,0.44877532,0,1,0.9225737,0.9928691,2616.50584207386,"92887",12932,94.9041138261676,48.8400866068667,"8600000US92887",92887,"ZCTA5 92887",99.9,0.1,"matched (3)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",1,2144.8557,2.1448557,0.24528596,0.09531018,0,3.8082833,0.70293844,0.017218543
"95039",764,49286,19601,10,27,0.048429318,1,0,0.5628272,0,0.4960733,800,0,800,0,800,0,0,3,3,0,1,"matched (3)","06053",6828,"matched (3)",828,"California          ",6,"Monterey               ",1,1,1,"matched (3)","Monterey       ",2,3,5,0.8,0.2,0.3,0.7,0.4,0.6,"matched (3)",70516,213616,86890,265462,33.0106359074227,32.7316150710836,-0.27902083633905,0,0,0,1,1,0.764,0.8,0,0.8,49.286,0.005,2.5e-05,0.003,0.002,6e-06,9e-06,4.0000004e-06,86890,265462,0.32731616,0,1,0.51208663,0.8016094,157.746606150105,"95039",489,63.8036809815951,17.1779141104294,"8600000US95039",95039,"ZCTA5 95039",100,0,"matched (3)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",1,1047.1204,1.0471205,0.34746334,0,0,-0.22189432,0.70397925,0.017218543
"96091",733,30417,19047,103,96,0.27148703,1,0,0.9399727,0.004092769,0.009549796,0,0,0,0,0,0,0,0,0,0,0,"master only (1)","06105",6868,"matched (3)",868,"California          ",6,"Chico                  ",1,1,1,"matched (3)","Chico-Redding  ",0,165,165,1,0,0.496969696969697,0.503030303030303,0,1,"matched (3)",105497,175290,132586,217766,60.1842660733641,60.8846192702258,0.700353196861705,0,0,0,1,1,0.733,0,0,0,30.417,0.165,0.027225003,0.165,0,0,0.027225003,0,132586,217766,0.6088462,1,0,0.2375781,0.26305977,3.11745243230961,"96091",592,89.3581081081081,25.6756756756757,"8600000US96091",96091,"ZCTA5 96091",100,0,"matched (3)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",1,0,0,0.29708868,0,0,-6.9077554,0.5728167,0.017218543
"95127",60349,63096,21254,2240,2950,0.085999765,0,1,0.4232713,0.03209664,0.5365623,25311,13176,12135,12025,11227,1151,908,57,57,0.40350878,0.5964912,"matched (3)","06085",6807,"matched (3)",807,"California          ",6,"San Francisco          ",1,1,1,"matched (3)","San Francisco  ",4,2,6,1,0,0.166666666666667,0.833333333333333,0.666666666666667,0.333333333333333,"matched (3)",625593,2119448,776972,2697018,29.516789277208,28.8085581927892,-0.708231084418809,0,0,0,1,1,60.349,25.311,13.176,12.135,63.096,0.006,3.6e-05,0.002,0.004,8.000001e-06,4.0000004e-06,1.6000002e-05,776972,2697018,0.28808558,0,1,0.88011515,0.9230971,3993.17207668045,"95127",36242,68.0757132608576,18.4233761933668,"8600000US95127",95127,"ZCTA5 95127",99.7,0.3,"matched (3)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",1,419.41043,0.41941044,0.044690352,0.26236427,0,3.2312787,0.7305642,0.017218543
"94508",3616,61389,24787,120,174,0.08130531,1,0,0.7475111,0.03567478,0.107300885,33710,3251,30459,1751,30250,1500,209,12,12,0.5,0.5,"matched (3)","06055",6807,"matched (3)",807,"California          ",6,"San Francisco          ",1,1,1,"matched (3)","San Francisco  ",4,2,6,1,0,0.166666666666667,0.833333333333333,0.666666666666667,0.333333333333333,"matched (3)",625593,2119448,776972,2697018,29.516789277208,28.8085581927892,-0.708231084418809,0,0,0,1,1,3.616,33.71,3.251,30.459,61.389,0.006,3.6e-05,0.002,0.004,8.000001e-06,4.0000004e-06,1.6000002e-05,776972,2697018,0.28808558,0,1,0.9022276,0.9140035,168.465477498762,"94508",1838,92.4918389553863,46.7355821545158,"8600000US94508",94508,"ZCTA5 94508",100,0,"matched (3)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",1,9322.456,9.322455,0.74585676,0,0,3.5178242,0.6560951,0.017218543
"95005",6282,64813,28968,186,224,0.06526584,0,1,0.92613816,0,0.04966571,8800,1000,7800,1000,7800,0,0,17,17,0.05882353,0.9411765,"matched (3)","06087",6828,"matched (3)",828,"California          ",6,"Monterey               ",1,1,1,"matched (3)","Monterey       ",2,3,5,0.8,0.2,0.3,0.7,0.4,0.6,"matched (3)",70516,213616,86890,265462,33.0106359074227,32.7316150710836,-0.27902083633905,0,0,0,1,1,6.282,8.8,1,7.8,64.813,0.005,2.5e-05,0.003,0.002,6e-06,9e-06,4.0000004e-06,86890,265462,0.32731616,0,1,0.779824,0.92986816,805.541070206771,"95005",4147,93.9715456956836,36.4359778152882,"8600000US95005",95005,"ZCTA5 95005",100,0,"matched (3)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",1,1400.8278,1.4008278,0.042257562,0,0,2.1748655,0.63779366,0.017218543
"91710",75615,55185,17277,1806,2660,0.059062354,0,1,0.5663559,0.07560669,0.46764532,9475,5975,3500,2000,3500,3975,0,30,30,0.6333333,0.36666667,"matched (3)","06071",6803,"matched (3)",803,"California          ",6,"Los Angeles            ",1,1,1,"matched (3)","Los Angeles    ",5,442,447,1,0,0.494407158836689,0.505592841163311,0.0111856823266219,0.988814317673378,"matched (3)",1699711,4180231,2313185,5154439,40.660695545294,44.8775317740689,4.21683622877489,0,0,0,1,1,75.615,9.475,5.975,3.5,55.185,0.447,0.199809,0.442,0.005,0.00221,0.195364,2.5e-05,2313185,5154439,0.44877532,0,1,0.7877727,0.8684374,2094.67334333578,"91710",45599,70.6243557972763,12.7195771837102,"8600000US91710",91710,"ZCTA5 91710",99.8,0.2,"matched (3)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",1,125.30583,0.12530583,0.06816688,0.18232156,0,2.2487624,0.6928752,0.017218543
"95589",694,43287,24365,72,95,0.24063401,1,0,0.98847264,0,0,1750,0,1750,0,1750,0,0,3,3,0,1,"matched (3)","06023",6802,"matched (3)",802,"California          ",6,"Eureka                 ",1,1,1,"matched (3)","Eureka",0,0,0,NA,NA,NA,NA,NA,NA,"matched (3)",23535,55582,31070,75307,42.3428448058724,41.2577848008817,-1.08506000499068,0,0,0,1,1,0.694,1.75,0,1.75,43.287,0,0,0,0,0,0,0,31070,75307,0.41257784,0,1,0.59474665,0.7002061,8.87587089473154,"95589",572,91.958041958042,33.7412587412587,"8600000US95589",95589,"ZCTA5 95589",100,0,"matched (3)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",1,2521.6138,2.5216138,0.10851153,0,0,0.56018704,0.59630495,0.017218543
"96033",368,29250,13982,22,16,0.10326087,1,0,0.9293478,0,0.046195652,0,0,0,0,0,0,0,0,0,0,0,"master only (1)","06089",6868,"matched (3)",868,"California          ",6,"Chico                  ",1,1,1,"matched (3)","Chico-Redding  ",0,165,165,1,0,0.496969696969697,0.503030303030303,0,1,"matched (3)",105497,175290,132586,217766,60.1842660733641,60.8846192702258,0.700353196861705,0,0,0,1,1,0.368,0,0,0,29.25,0.165,0.027225003,0.165,0,0,0.027225003,0,132586,217766,0.6088462,1,0,0.08952929,0.22233489,3.44980103881535,"96033",260,83.0769230769231,16.5384615384615,"8600000US96033",96033,"ZCTA5 96033",100,0,"matched (3)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",1,0,0,0.59175545,0,0,-6.9077554,0.56921244,0.017218543
"92821",34122,59189,26035,1464,2159,0.10617783,0,1,0.7672762,0.013979251,0.2054393,51200,37900,13300,32350,13300,5550,0,56,56,0.60714287,0.39285713,"matched (3)","06059",6803,"matched (3)",803,"California          ",6,"Los Angeles            ",1,1,1,"matched (3)","Los Angeles    ",5,442,447,1,0,0.494407158836689,0.505592841163311,0.0111856823266219,0.988814317673378,"matched (3)",1699711,4180231,2313185,5154439,40.660695545294,44.8775317740689,4.21683622877489,0,0,0,1,1,34.122,51.2,37.9,13.3,59.189,0.447,0.199809,0.442,0.005,0.00221,0.195364,2.5e-05,2313185,5154439,0.44877532,0,1,0.92996633,0.8984986,2319.29994003587,"92821",22284,88.3010231556274,33.817985998923,"8600000US92821",92821,"ZCTA5 92821",99.9,0.1,"matched (3)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",1,1500.4982,1.5004982,0.1510591,0.09531018,0,3.935759,0.66829884,0.017218543
"91356",27235,51420,36327,1799,2449,0.15597576,0,1,0.7953369,0.03539563,0.13339452,200732,62250,138482,47092,134874,15158,3608,222,222,0.3828829,0.6171171,"matched (3)","06037",6803,"matched (3)",803,"California          ",6,"Los Angeles            ",1,1,1,"matched (3)","Los Angeles    ",5,442,447,1,0,0.494407158836689,0.505592841163311,0.0111856823266219,0.988814317673378,"matched (3)",1699711,4180231,2313185,5154439,40.660695545294,44.8775317740689,4.21683622877489,0,0,0,1,1,27.235,200.732,62.25,138.482,51.42,0.447,0.199809,0.442,0.005,0.00221,0.195364,2.5e-05,2313185,5154439,0.44877532,0,1,0.9808315,0.8312453,4529.60519582612,"91356",19519,87.6018238639275,42.0667042368974,"8600000US91356",91356,"ZCTA5 91356",99.9,0.1,"matched (3)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",1,7370.3687,7.370369,0.1892579,0.09531018,0,5.3019757,0.65483403,0.017218543
"92028",42134,49284,22180,3048,3602,0.15782978,0,1,0.7711824,0.017064603,0.29636398,69383,48105,21278,32925,19378,15180,1900,134,134,0.70149255,0.29850745,"matched (3)","06073",6825,"matched (3)",825,"California          ",6,"San Diego              ",1,1,1,"matched (3)","San Diego      ",1,297,298,0.996644295302013,0.00335570469798658,0.501677852348993,0.498322147651007,0.00335570469798658,0.996644295302013,"matched (3)",392913,798115,596033,1134848,49.2301234784461,52.5209543480713,3.29083086962519,0,0,0,1,1,42.134,69.383,48.105,21.278,49.284,0.298,0.08880401,0.297,0.001,0.000297,0.088208996,1.0000001e-06,596033,1134848,0.52520955,1,0,0.94534034,0.80154395,300.914524557611,"92028",26331,81.5312749230945,26.8732672515286,"8600000US92028",92028,"ZCTA5 92028",99.4,0.6,"matched (3)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",1,1646.7224,1.6467223,0.026934257,0.47000363,0,4.2396564,0.66715753,0.017218543
"92277",17145,29781,14606,824,1000,0.1063867,0,1,0.7301254,0.08451444,0.14610673,7006,2450,4556,750,4306,1700,250,17,17,0.3529412,0.64705884,"matched (3)","06071",6803,"matched (3)",803,"California          ",6,"Los Angeles            ",1,1,1,"matched (3)","Los Angeles    ",5,442,447,1,0,0.494407158836689,0.505592841163311,0.0111856823266219,0.988814317673378,"matched (3)",1699711,4180231,2313185,5154439,40.660695545294,44.8775317740689,4.21683622877489,0,0,0,1,1,17.145,7.006,2.45,4.556,29.781,0.447,0.199809,0.442,0.005,0.00221,0.195364,2.5e-05,2313185,5154439,0.44877532,0,1,0.7554218,0.23996598,18.7332614607856,"92277",9539,80.0293531816752,12.54848516616,"8600000US92277",92277,"ZCTA5 92277",99.2,0.8,"matched (3)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",1,408.63223,0.40863225,0.30063802,0.5877867,0,1.9469097,0.5797996,0.017218543
"91324",25779,49961,23278,1399,1792,0.123782925,0,1,0.58105433,0.046471935,0.30920517,22462,8555,13907,5650,13607,2905,300,38,38,0.5263158,0.47368422,"matched (3)","06037",6803,"matched (3)",803,"California          ",6,"Los Angeles            ",1,1,1,"matched (3)","Los Angeles    ",5,442,447,1,0,0.494407158836689,0.505592841163311,0.0111856823266219,0.988814317673378,"matched (3)",1699711,4180231,2313185,5154439,40.660695545294,44.8775317740689,4.21683622877489,0,0,0,1,1,25.779,22.462,8.555,13.907,49.961,0.447,0.199809,0.442,0.005,0.00221,0.195364,2.5e-05,2313185,5154439,0.44877532,0,1,0.870858,0.8094599,5916.68202605634,"91324",16493,76.5961316922331,31.9226338446614,"8600000US91324",91324,"ZCTA5 91324",99.8,0.2,"matched (3)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",1,871.3294,0.87132937,0.19994721,0.18232156,0,3.1118696,0.6844283,0.017218543
"94060",2131,59006,24900,100,51,0.070858754,1,0,0.7832004,0,0.41435945,6050,0,6050,0,6050,0,0,17,17,0,1,"matched (3)","06081",6807,"matched (3)",807,"California          ",6,"San Francisco          ",1,1,1,"matched (3)","San Francisco  ",4,2,6,1,0,0.166666666666667,0.833333333333333,0.666666666666667,0.333333333333333,"matched (3)",625593,2119448,776972,2697018,29.516789277208,28.8085581927892,-0.708231084418809,0,0,0,1,1,2.131,6.05,0,6.05,59.006,0.006,3.6e-05,0.002,0.004,8.000001e-06,4.0000004e-06,1.6000002e-05,776972,2697018,0.28808558,0,1,0.7386739,0.89755,25.5245115957461,"94060",1329,69.5259593679458,24.5297215951843,"8600000US94060",94060,"ZCTA5 94060",100,0,"matched (3)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",1,2839.0427,2.8390427,1.2656114,0,0,1.8002236,0.70317024,0.017218543
"93907",22360,60179,22927,828,1070,0.08488372,0,1,0.6935152,0.019051878,0.29069766,36150,16350,19800,14250,19300,2100,500,31,31,0.38709676,0.61290324,"matched (3)","06053",6828,"matched (3)",828,"California          ",6,"Monterey               ",1,1,1,"matched (3)","Monterey       ",2,3,5,0.8,0.2,0.3,0.7,0.4,0.6,"matched (3)",70516,213616,86890,265462,33.0106359074227,32.7316150710836,-0.27902083633905,0,0,0,1,1,22.36,36.15,16.35,19.8,60.179,0.005,2.5e-05,0.003,0.002,6e-06,9e-06,4.0000004e-06,86890,265462,0.32731616,0,1,0.90765756,0.9041575,384.792848592649,"93907",14305,80.419433764418,21.9713386927648,"8600000US93907",93907,"ZCTA5 93907",99.7,0.3,"matched (3)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",1,1616.7262,1.6167263,0.011872183,0.26236427,0,3.5877047,0.67074674,0.017218543
"94585",39275,66010,23232,1216,1282,0.0636028,0,1,0.5212222,0.15979631,0.16252069,9750,2150,7600,1000,7600,1150,0,28,28,0.17857143,0.8214286,"matched (3)","06055",6807,"matched (3)",807,"California          ",6,"San Francisco          ",1,1,1,"matched (3)","San Francisco  ",4,2,6,1,0,0.166666666666667,0.833333333333333,0.666666666666667,0.333333333333333,"matched (3)",625593,2119448,776972,2697018,29.516789277208,28.8085581927892,-0.708231084418809,0,0,0,1,1,39.275,9.75,2.15,7.6,66.01,0.006,3.6e-05,0.002,0.004,8.000001e-06,4.0000004e-06,1.6000002e-05,776972,2697018,0.28808558,0,1,0.7913709,0.93559253,202.582055873615,"94585",23564,87.6548973009676,22.6998811746732,"8600000US94585",94585,"ZCTA5 94585",99.9,0.1,"matched (3)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",1,248.24951,0.24824952,0.068670094,0.09531018,0,2.2773697,0.62838924,0.017218543
"94556",16893,98525,45270,1115,1397,0.14870064,0,1,0.7928136,0.0130231455,0.04540342,105849,14890,90959,10055,87509,4835,3450,195,195,0.21538462,0.7846154,"matched (3)","06013",6807,"matched (3)",807,"California          ",6,"San Francisco          ",1,1,1,"matched (3)","San Francisco  ",4,2,6,1,0,0.166666666666667,0.833333333333333,0.666666666666667,0.333333333333333,"matched (3)",625593,2119448,776972,2697018,29.516789277208,28.8085581927892,-0.708231084418809,0,0,0,1,1,16.893,105.849,14.89,90.959,98.525,0.006,3.6e-05,0.002,0.004,8.000001e-06,4.0000004e-06,1.6000002e-05,776972,2697018,0.28808558,0,1,0.9629387,0.99012136,1096.64430704677,"94556",10725,96.8951048951049,67.3939393939394,"8600000US94556",94556,"ZCTA5 94556",100,0,"matched (3)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",1,6265.85,6.2658496,0.159653,0,0,4.662023,0.7082242,0.017218543
"90630",47617,63611,25669,2120,2932,0.106096566,0,1,0.6579793,0.028309217,0.15622571,32351,22045,10306,16250,9906,5795,400,60,60,0.78333336,0.21666667,"matched (3)","06037",6803,"matched (3)",803,"California          ",6,"Los Angeles            ",1,1,1,"matched (3)","Los Angeles    ",5,442,447,1,0,0.494407158836689,0.505592841163311,0.0111856823266219,0.988814317673378,"matched (3)",1699711,4180231,2313185,5154439,40.660695545294,44.8775317740689,4.21683622877489,0,0,0,1,1,47.617,32.351,22.045,10.306,63.611,0.447,0.199809,0.442,0.005,0.00221,0.195364,2.5e-05,2313185,5154439,0.44877532,0,1,0.8994145,0.92492884,7651.96536467667,"90630",30848,89.3704616182573,30.8350622406639,"8600000US90630",90630,"ZCTA5 90630",99.7,0.3,"matched (3)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",1,679.4002,0.6794002,0.108247876,0.26236427,0,3.476676,0.6658457,0.017218543
